No, param001, param002, param003, param004, param005, param006, param007, param008, param009, param010, param011, param101, param102, param103, param104, param105, param106, param111, param112, param113, param114, param115, param116, param201, param202, param301, param302, param303, param304, param311, param314, param401, param402, param411, param412, param501
92, 25, 7.6, 6.5, 12.8, 6.4, 1, 2.6, 6.8, 5.3, 6.1, 3.8, 13, _Sandy, 29, 21, 262, 78900, 17, îSê´ìy, _Clay, 16, 18, 239, 4, _SY390, 51, 0, 1, 2, 43, 2, 3.3, 1.2, 4.8, 0.2, 0.2
93, 16, 4.8, 5.3, 11.9, 5.2, 0.1, 2.3, 2.9, 2.7, 1, 2.4, 16, _Clay, 24, 37, 189, 106800, 19, çªéøìy, _Sandy, 29, 42, 222, 1, _SY390, 66, 0, 0, 2, 33, 1, 2.5, 1.4, 5.2, 0.3, 0.1
94, 20, 6.1, 2.7, 5.7, 2.6, 0.5, 1, 2, 1.8, 9.5, 1.3, 20, _Clay, 9, 8, 199, 150600, 19, çªéøìy, _Sandy, 35, 24, 293, 5, _SY390, 62, 0, 0, 1, 31, 1, 1.9, 0.4, 2.3, 0.4, 0.5
95, 10, 3.3, 9.6, 12.9, 9.5, 0.6, 6.1, 0.2, 8.8, 3, 6.3, 13, _Sandy, 4, 24, 126, 178400, 11, çªéøìy, _Sandy, 47, 3, 276, 3, _SY295, 77, 1, 0, 1, 87, 2, 7.6, 3.6, 6.8, 3.1, 0.4
96, 14, 4.6, 6.9, 16.1, 6.8, 1.5, 4.7, 5.9, 5.3, 3, 4.9, 16, _Sandy, 39, 40, 135, 23200, 11, çªéøìy, _Sandy, 2, 30, 48, 2, _SY295, 73, 0, 1, 2, 85, 2, 6.7, 1.7, 4.7, 4, 0.3
97, 29, 9.7, 9.9, 17.5, 9.8, 7.1, 2.4, 11.6, 7.4, 14.4, 7.2, 16, _Sandy, 9, 40, 271, 190300, 15, îSê´ìy, _Clay, 15, 23, 171, 3, _SY295, 45, 1, 0, 2, 70, 1, 9.3, 0.4, 7.7, 0.6, 0.5
98, 30, 3.1, 3, 8.8, 2.9, 0.8, 1.8, 7.4, 2, 13.2, 1.9, 12, _Clay, 19, 27, 71, 94800, 13, çªéøìy, _Sandy, 21, 36, 103, 3, _SY390, 84, 0, 1, 1, 73, 2, 2.1, 0.5, 2.1, 0.4, 0.1
99, 24, 8.2, 6, 10.2, 5.9, 0.1, 1.7, 5.5, 5.1, 5.6, 2.2, 12, _Clay, 39, 27, 207, 63000, 17, çªéøìy, _Sandy, 34, 30, 225, 4, _SY390, 56, 1, 1, 1, 58, 2, 2.3, 0.2, 3.6, 1, 0.3
100, 28, 9.5, 3.3, 3.8, 3.2, 0, 0.5, 4.1, 1.3, 4.2, 0.8, 15, _Clay, 24, 43, 216, 106700, 17, îSê´ìy, _Clay, 40, 12, 297, 3, _SY295, 52, 0, 0, 2, 55, 1, 2.2, 0.4, 1.2, 0.4, 0.2
101, 11, 10.7, 8.7, 15.1, 8.6, 0.2, 0.9, 0.8, 6.2, 0.9, 3.7, 18, _Clay, 9, 14, 226, 150500, 17, îSê´ìy, _Clay, 46, 39, 69, 2, _SY295, 48, 0, 0, 1, 53, 1, 1.5, 0.6, 1.6, 0.2, 0.5
102, 10, 4, 9, 10.1, 8.9, 3.6, 1.8, 4.6, 8.4, 2.8, 7, 11, _Clay, 14, 30, 70, 162500, 11, çªéøìy, _Sandy, 14, 15, 263, 2, _SY295, 83, 0, 0, 2, 36, 2, 5.8, 0.4, 4.1, 0, 0.1
103, 14, 5.2, 6.3, 13.3, 6.2, 2.4, 0.4, 5.3, 3.8, 2.8, 3.6, 14, _Clay, 49, 1, 80, 7200, 11, çªéøìy, _Sandy, 20, 42, 35, 1, _SY295, 78, 1, 0, 1, 34, 1, 5.8, 0, 5.9, 0.1, 0.5
104, 18, 6.5, 3.6, 7, 3.5, 0.7, 0.9, 5.3, 2.8, 2.1, 1.2, 18, _Clay, 34, 17, 89, 51000, 11, çªéøìy, _Sandy, 26, 24, 106, 5, _SY295, 74, 1, 1, 2, 31, 1, 1.8, 0.7, 2.9, 0.6, 0.3
105, 22, 7.8, 9.1, 18.4, 9, 0.9, 3.6, 4.7, 4.9, 0.8, 4, 11, _Sandy, 19, 33, 98, 94800, 11, çªéøìy, _Sandy, 32, 6, 178, 5, _SY295, 70, 0, 1, 1, 29, 1, 8, 2.1, 6.7, 0.2, 0.1
106, 16, 12.9, 3.9, 11.5, 3.8, 2.5, 0.4, 3.1, 2.7, 5.2, 2.6, 11, _Clay, 39, 33, 234, 62900, 15, îSê´ìy, _Clay, 45, 45, 1, 1, _SY295, 43, 1, 1, 1, 80, 2, 3.4, 0.1, 3.5, 0.1, 0.4
107, 28, 10.1, 2.7, 10.7, 2.6, 0.1, 0.7, 2.8, 1.4, 3.8, 0.8, 14, _Sandy, 34, 4, 161, 90800, 17, çªéøìy, _Sandy, 6, 23, 284, 3, _SY295, 58, 0, 1, 1, 70, 1, 1.8, 0.4, 1, 0.3, 0.4
108, 24, 2.3, 6.7, 16.6, 6.6, 1, 3.3, 0.7, 6.1, 3.9, 5.2, 17, _Clay, 8, 20, 253, 150500, 15, îSê´ìy, _Clay, 6, 9, 144, 4, _SY390, 35, 0, 0, 1, 76, 1, 5.3, 3.1, 4.6, 0.5, 0.1
109, 22, 8.6, 7, 11.6, 6.9, 2, 0.2, 9.3, 2.7, 8.1, 2.5, 20, _Clay, 13, 36, 97, 162400, 19, çªéøìy, _Sandy, 25, 30, 38, 4, _SY390, 69, 0, 0, 2, 58, 2, 6.7, 0.1, 3.9, 0.1, 0.2
110, 13, 5.9, 5.8, 10.7, 5.7, 2.6, 1.1, 4.3, 4, 2.4, 3.4, 13, _Sandy, 8, 6, 24, 190300, 11, îSê´ìy, _Clay, 37, 8, 21, 1, _SY295, 84, 1, 0, 2, 49, 1, 5.3, 0.7, 5.1, 1, 0.1
111, 30, 11.2, 9.7, 16.5, 9.6, 0.6, 7.1, 7.8, 9.3, 6.2, 7.8, 16, _Clay, 33, 23, 116, 51000, 19, îSê´ìy, _Clay, 37, 39, 182, 2, _SY390, 61, 0, 1, 2, 54, 1, 9.3, 0.6, 7.2, 4, 0.3
112, 14, 12.4, 7, 10.1, 6.9, 1.6, 5.4, 2.5, 6, 1.8, 5.7, 19, _Sandy, 18, 39, 125, 94700, 19, îSê´ìy, _Clay, 43, 21, 254, 1, _SY390, 57, 0, 1, 1, 52, 1, 5.9, 4.6, 6.7, 4.9, 0.2
113, 29, 4.4, 10, 11.5, 9.9, 6.8, 2.4, 4.5, 7.6, 11.9, 7.1, 19, _Clay, 38, 39, 261, 62900, 13, îSê´ìy, _Clay, 5, 15, 76, 2, _SY390, 29, 1, 1, 1, 37, 2, 7.4, 1.6, 6.9, 0.7, 0.4
114, 12, 5.7, 7.3, 14.7, 7.2, 4.7, 0.8, 1, 6.2, 4, 5.7, 12, _Clay, 23, 10, 270, 106700, 13, çªéøìy, _Sandy, 11, 42, 148, 1, _SY295, 25, 0, 1, 2, 34, 2, 6.4, 0.3, 6.9, 0.5, 0.3
115, 23, 2.9, 6.1, 13.8, 6, 4.9, 1.7, 11, 5.7, 3.4, 5.2, 15, _Sandy, 18, 26, 197, 134500, 15, îSê´ìy, _Clay, 23, 21, 131, 3, _SY390, 40, 1, 1, 2, 25, 1, 5.5, 1, 5.2, 1.1, 0.2
116, 27, 4.2, 3.4, 7.5, 3.3, 0.5, 0.3, 10.7, 1.7, 1.8, 1.1, 19, _Sandy, 3, 42, 207, 178300, 15, îSê´ìy, _Clay, 29, 3, 202, 3, _SY390, 36, 0, 0, 1, 88, 1, 0.6, 0.1, 0.7, 0, 0.1
117, 11, 5.4, 8.8, 18.8, 8.7, 0.1, 1.8, 3.5, 7.5, 5.3, 6.2, 12, _Clay, 38, 13, 216, 23100, 15, çªéøìy, _Sandy, 36, 30, 274, 2, _SY390, 32, 0, 0, 2, 86, 2, 5.3, 0.3, 8.2, 0.6, 0.4
118, 26, 10.5, 3.7, 12, 3.6, 1.1, 0.1, 7.7, 2.6, 7.1, 2.2, 12, _Sandy, 8, 12, 51, 190200, 19, çªéøìy, _Sandy, 48, 24, 97, 3, _SY390, 71, 1, 0, 2, 71, 2, 2, 0, 1.3, 0, 0.2
119, 30, 11.8, 9.1, 13.8, 9, 3.4, 1.7, 6.4, 4, 5.7, 3.8, 15, _Sandy, 43, 29, 61, 35000, 19, çªéøìy, _Sandy, 3, 6, 168, 2, _SY390, 67, 0, 0, 1, 69, 1, 8.2, 1.2, 8.6, 0.1, 0.5
120, 13, 13.1, 6.4, 7.4, 6.3, 0.4, 2, 1.8, 4.1, 1.5, 2.4, 18, _Sandy, 28, 45, 70, 78800, 19, îSê´ìy, _Clay, 10, 33, 240, 1, _SY390, 63, 1, 1, 2, 67, 1, 3.3, 1, 5.2, 0.8, 0.4
121, 17, 1.2, 3.8, 10.7, 3.7, 0.8, 1.2, 0.9, 3.3, 0.6, 2, 11, _Clay, 13, 16, 79, 122600, 19, îSê´ìy, _Clay, 16, 15, 12, 5, _SY390, 59, 0, 1, 1, 64, 1, 3.2, 0.3, 2.6, 0.9, 0.2
122, 29, 11.6, 2.6, 9.8, 2.5, 0.2, 0.8, 13.2, 1.3, 9.9, 0.9, 14, _Sandy, 7, 32, 6, 150400, 11, çªéøìy, _Sandy, 28, 39, 295, 2, _SY390, 74, 1, 1, 1, 55, 2, 2, 0.3, 2.5, 0.6, 0.2
123, 12, 12.8, 8, 11.5, 7.9, 2.1, 4.4, 4.5, 6.7, 3.2, 5, 17, _Sandy, 43, 3, 16, 194200, 11, îSê´ìy, _Clay, 34, 21, 67, 1, _SY390, 70, 1, 0, 2, 52, 1, 4.9, 1.1, 7.3, 0.7, 0.5
124, 27, 4.8, 2.9, 4.8, 2.8, 0.1, 0.7, 9.5, 1.7, 1.4, 1, 17, _Clay, 12, 2, 151, 162400, 15, îSê´ìy, _Clay, 47, 15, 189, 2, _SY390, 42, 0, 1, 2, 37, 1, 0.7, 0, 2.8, 0.3, 0.3
125, 10, 6.1, 8.3, 16.1, 8.2, 0.5, 1.2, 2.8, 7.5, 4.7, 4.1, 20, _Clay, 48, 19, 161, 7100, 15, îSê´ìy, _Clay, 2, 42, 261, 1, _SY390, 38, 1, 0, 1, 35, 2, 4.5, 1, 6.9, 1, 0.1
126, 21, 3.3, 7.1, 15.2, 7, 1.7, 0.1, 3.8, 3.2, 6, 2, 13, _Sandy, 43, 34, 88, 35000, 17, îSê´ìy, _Clay, 15, 21, 244, 3, _SY295, 53, 0, 0, 1, 25, 2, 3.7, 0, 2.8, 0, 0.1
127, 26, 4.6, 4.4, 8.8, 4.3, 0.9, 0.8, 2.5, 3.2, 5.3, 1.7, 17, _Clay, 28, 6, 97, 78800, 17, îSê´ìy, _Clay, 21, 3, 16, 3, _SY295, 49, 1, 1, 2, 89, 1, 3.8, 0.6, 1, 0.2, 0.4
128, 11, 13.5, 7.4, 8.8, 7.3, 4.5, 0.7, 3.7, 6.6, 2.8, 6.4, 16, _Clay, 2, 9, 260, 178200, 11, çªéøìy, _Sandy, 1, 33, 53, 1, _SY390, 75, 0, 1, 1, 67, 1, 4.8, 0.6, 6.5, 0.4, 0.2
129, 15, 1.6, 4.7, 12, 4.6, 1.2, 0.6, 3.7, 2, 2.6, 1.3, 19, _Clay, 38, 25, 270, 23000, 11, îSê´ìy, _Clay, 7, 15, 125, 5, _SY390, 71, 1, 0, 1, 65, 1, 3.2, 0.4, 3, 0, 0.5
130, 30, 6.7, 7.7, 13.4, 7.6, 1.1, 2.1, 6.8, 2.4, 13.6, 2.2, 19, _Sandy, 7, 24, 105, 190200, 15, îSê´ìy, _Clay, 20, 9, 247, 1, _SY390, 44, 0, 1, 2, 50, 2, 4.5, 1, 5.9, 0.8, 0.3
131, 13, 8, 5, 7, 4.9, 0.6, 0.7, 1.9, 2.6, 4.9, 1.3, 12, _Sandy, 43, 40, 114, 35000, 15, îSê´ìy, _Clay, 26, 36, 19, 5, _SY390, 40, 0, 0, 1, 48, 2, 4.6, 0.2, 2.9, 0.5, 0.1
132, 17, 9.2, 2.3, 10.2, 2.2, 0.1, 0, 1.1, 1.8, 5, 1, 15, _Clay, 27, 11, 124, 78700, 15, îSê´ìy, _Clay, 32, 18, 91, 4, _SY390, 36, 1, 0, 2, 45, 1, 0.9, 0, 0.8, 0, 0.4
133, 21, 10.5, 7.8, 12, 7.7, 1.3, 2.8, 10, 4.4, 4.5, 3.9, 18, _Clay, 12, 28, 133, 122500, 15, çªéøìy, _Sandy, 38, 45, 163, 3, _SY390, 32, 0, 1, 2, 43, 1, 6.9, 2.3, 3.6, 1.2, 0.3
134, 15, 2.5, 2.6, 5.2, 2.5, 0.9, 0.5, 6.9, 1.2, 7.5, 1, 18, _Sandy, 32, 27, 269, 90700, 19, çªéøìy, _Sandy, 0, 39, 285, 4, _SY295, 70, 1, 0, 1, 28, 2, 2.1, 0.3, 1.4, 0.4, 0.5
135, 16, 9, 3.9, 4.8, 3.8, 0.8, 1.6, 4.9, 1.9, 7.1, 1.7, 14, _Sandy, 42, 15, 70, 194100, 17, çªéøìy, _Sandy, 5, 6, 217, 5, _SY390, 43, 0, 1, 1, 31, 2, 2, 1.2, 2.5, 1.3, 0.1
136, 24, 5, 5.4, 10.2, 5.3, 2.5, 1.2, 7, 5, 8.1, 2.8, 14, _Clay, 2, 14, 287, 178200, 19, îSê´ìy, _Clay, 12, 3, 129, 3, _SY295, 62, 0, 1, 1, 90, 2, 4.3, 0.2, 5.3, 0.6, 0.2
137, 28, 6.3, 2.7, 3.9, 2.6, 0.2, 1, 5.9, 1.6, 7.2, 1.2, 18, _Clay, 37, 31, 297, 23000, 19, îSê´ìy, _Clay, 18, 30, 200, 2, _SY295, 58, 1, 0, 1, 87, 1, 1.1, 0.9, 2.3, 0.8, 0.1
138, 26, 12.6, 3, 8.5, 2.9, 0, 0.8, 2.8, 2, 12.1, 1.4, 11, _Clay, 42, 1, 141, 34900, 13, çªéøìy, _Sandy, 37, 6, 95, 2, _SY295, 26, 0, 0, 1, 70, 2, 1.7, 0.4, 2.5, 0.4, 0.1
139, 30, 13.9, 8.4, 10.2, 8.3, 0.2, 1.1, 0.8, 1.8, 11.5, 1.5, 14, _Clay, 27, 17, 151, 78700, 13, çªéøìy, _Sandy, 43, 33, 166, 1, _SY295, 88, 1, 0, 1, 68, 2, 7.7, 0.3, 5.7, 1, 0.5
140, 13, 2, 5.7, 13.4, 5.6, 0, 4.1, 5.8, 4.8, 4, 4.6, 17, _Clay, 12, 34, 160, 122500, 13, çªéøìy, _Sandy, 49, 15, 238, 5, _SY295, 84, 0, 1, 2, 66, 1, 4.6, 0.4, 4.8, 1.1, 0.3
141, 28, 7.2, 8.7, 14.8, 8.6, 3.6, 0.2, 11.8, 5.2, 2.6, 4.9, 17, _Sandy, 32, 33, 296, 90600, 17, îSê´ìy, _Clay, 11, 9, 60, 1, _SY390, 57, 1, 0, 1, 51, 1, 4.8, 0.1, 6.8, 0.1, 0.1
142, 25, 12.4, 4.5, 12.5, 4.4, 0.7, 3.3, 8.7, 4, 3, 3.7, 20, _Sandy, 6, 4, 87, 150300, 15, çªéøìy, _Sandy, 10, 39, 221, 2, _SY295, 33, 1, 1, 2, 56, 1, 3.6, 0.9, 4.3, 1, 0.3
143, 29, 13.7, 9.9, 14.2, 9.8, 0.4, 0.5, 7.8, 3.1, 1.1, 2.5, 13, _Sandy, 42, 21, 97, 194100, 15, çªéøìy, _Sandy, 16, 21, 293, 1, _SY295, 29, 0, 1, 1, 54, 2, 7.4, 0, 7, 0.3, 0.1
144, 23, 5.7, 4.8, 7.5, 4.7, 2.5, 0.2, 5.7, 2.8, 7.5, 2.6, 13, _Sandy, 11, 20, 232, 162300, 19, çªéøìy, _Sandy, 29, 15, 115, 2, _SY295, 68, 1, 1, 2, 39, 2, 3.8, 0.1, 4.4, 0, 0.4
145, 14, 2.9, 3.6, 6.6, 3.5, 2.2, 0.7, 2.2, 2.7, 2, 2.4, 16, _Sandy, 6, 36, 159, 190100, 11, çªéøìy, _Sandy, 42, 39, 98, 4, _SY390, 83, 0, 1, 2, 29, 1, 2.9, 0, 2.5, 0, 0.3
146, 18, 4.2, 9, 17.9, 8.9, 7.2, 0.9, 1.4, 8.4, 1.1, 7.9, 19, _Clay, 42, 7, 168, 34900, 11, çªéøìy, _Sandy, 48, 21, 170, 4, _SY390, 79, 1, 0, 2, 26, 2, 8.9, 0.7, 7.3, 0.3, 0.2
147, 14, 9.4, 4.9, 6.2, 4.8, 1.2, 1.1, 7, 2.5, 1.2, 1.7, 12, _Sandy, 16, 24, 260, 94600, 19, îSê´ìy, _Clay, 47, 7, 30, 5, _SY295, 55, 1, 0, 2, 32, 1, 1.2, 0.2, 2.4, 0, 0.4
148, 29, 1.4, 7.8, 17, 7.7, 0.8, 2.1, 13.8, 3.1, 10.7, 2.5, 12, _Sandy, 37, 23, 95, 62700, 13, çªéøìy, _Sandy, 9, 45, 153, 1, _SY295, 28, 0, 0, 1, 83, 2, 7, 0, 5, 0.9, 0.2
149, 12, 2.7, 5.2, 10.7, 5.1, 0.5, 0.7, 4.8, 3.2, 3.5, 2.1, 16, _Sandy, 21, 39, 105, 106500, 13, çªéøìy, _Sandy, 15, 27, 225, 5, _SY390, 90, 0, 0, 1, 80, 1, 2.2, 0.5, 2.2, 0.5, 0.5
150, 17, 4, 2.5, 4.4, 2.4, 0, 0.6, 5.4, 0.8, 3.6, 0.7, 19, _Sandy, 6, 10, 114, 150300, 13, çªéøìy, _Sandy, 21, 9, 296, 4, _SY390, 86, 1, 1, 2, 78, 1, 2.1, 0.3, 0.9, 0, 0.3
151, 28, 1.2, 9.4, 11.6, 9.3, 2.8, 1.6, 6.2, 5.1, 0.6, 3.9, 12, _Clay, 1, 26, 41, 178100, 15, çªéøìy, _Sandy, 34, 33, 279, 1, _SY295, 35, 0, 1, 2, 68, 2, 7.4, 1.1, 6.5, 0.3, 0.3
152, 11, 2.5, 6.7, 14.8, 6.6, 0.3, 3.4, 1.6, 5.8, 4.9, 5, 15, _Clay, 37, 42, 51, 22900, 15, çªéøìy, _Sandy, 40, 15, 51, 5, _SY295, 31, 1, 1, 1, 66, 2, 3.9, 1.7, 4.7, 1.8, 0.1
153, 26, 7.6, 9.7, 16.2, 9.6, 6.7, 0.6, 3.1, 8.3, 6, 7.7, 15, _Clay, 6, 42, 186, 190100, 19, çªéøìy, _Sandy, 2, 9, 174, 1, _SY295, 69, 0, 1, 1, 51, 1, 6.8, 0.1, 8.4, 0.5, 0.4
154, 27, 1, 2.8, 7.5, 2.7, 0.2, 1.3, 12.5, 2, 4.7, 1.6, 11, _Sandy, 16, 29, 287, 94500, 17, çªéøìy, _Sandy, 8, 22, 106, 1, _SY390, 42, 1, 0, 2, 54, 1, 2, 0.6, 2.2, 1.1, 0.4
155, 21, 6.1, 5.8, 8.9, 5.7, 0, 0.5, 9.3, 2.3, 9.7, 1.5, 11, _Sandy, 36, 29, 122, 62700, 11, çªéøìy, _Sandy, 20, 15, 228, 2, _SY390, 80, 0, 0, 2, 39, 2, 2.6, 0.1, 4.7, 0.1, 0.2
156, 25, 7.3, 3.1, 12.1, 3, 1.9, 0.8, 9, 2.6, 9.5, 2.3, 14, _Sandy, 21, 45, 132, 106500, 11, çªéøìy, _Sandy, 27, 42, 0, 1, _SY295, 76, 1, 0, 1, 37, 2, 2.9, 0, 2.6, 0.5, 0.5
157, 29, 8.6, 8.5, 13.8, 8.4, 7.3, 1.1, 8.1, 7.6, 8.7, 7.4, 17, _Sandy, 6, 16, 141, 150300, 11, îSê´ìy, _Clay, 33, 24, 72, 1, _SY295, 72, 1, 0, 2, 35, 1, 7.6, 0.9, 7.8, 1, 0.4
158, 27, 1.9, 8.8, 18.4, 8.7, 3.3, 0.1, 4.8, 5.7, 0.2, 3.7, 20, _Sandy, 11, 32, 286, 162200, 15, îSê´ìy, _Clay, 0, 45, 266, 1, _SY295, 41, 1, 0, 1, 83, 2, 6.9, 0, 5.8, 0, 0.5
159, 11, 3.1, 6.1, 12, 6, 2.1, 1, 1.1, 5.3, 4.7, 3.2, 13, _Sandy, 46, 3, 295, 7000, 15, çªéøìy, _Sandy, 7, 27, 38, 5, _SY295, 37, 0, 1, 2, 81, 2, 2.6, 0.1, 3.2, 0, 0.3
160, 15, 4.4, 3.4, 5.7, 3.3, 0.9, 0.1, 0.3, 1.7, 5.2, 1.3, 17, _Sandy, 31, 19, 4, 50700, 15, çªéøìy, _Sandy, 13, 9, 109, 4, _SY295, 33, 0, 1, 1, 79, 1, 2.3, 0, 1.1, 0, 0.1
161, 26, 1.6, 2.2, 4.8, 2.1, 0.7, 0.4, 10.9, 1.5, 4.1, 0.9, 20, _Clay, 26, 35, 232, 78600, 17, îSê´ìy, _Clay, 25, 33, 92, 1, _SY390, 48, 0, 0, 1, 69, 1, 1.4, 0, 1.4, 0.1, 0.1
162, 30, 2.9, 7.7, 16.2, 7.6, 0.6, 2.1, 10.1, 2.6, 2.4, 2.3, 13, _Clay, 10, 6, 241, 122400, 17, çªéøìy, _Sandy, 31, 15, 164, 5, _SY390, 44, 0, 0, 2, 67, 2, 7.4, 1.9, 4, 1.6, 0.5
163, 24, 8, 2.5, 9.4, 2.4, 0.1, 0.2, 7.6, 1.9, 8.8, 0.9, 13, _Clay, 31, 5, 76, 90500, 11, çªéøìy, _Sandy, 44, 9, 287, 1, _SY295, 82, 1, 0, 2, 52, 1, 2.1, 0.1, 1.3, 0, 0.2
164, 29, 9.2, 8, 11.2, 7.9, 0.6, 2.1, 6.8, 3.9, 8.3, 3.2, 16, _Clay, 15, 22, 86, 134300, 11, çªéøìy, _Sandy, 50, 36, 58, 5, _SY295, 78, 0, 0, 1, 50, 1, 3.8, 1, 4, 1, 0.5
165, 19, 6.5, 6.8, 10.3, 6.7, 1.7, 0.9, 2.7, 4.8, 1.9, 2.7, 19, _Sandy, 10, 37, 13, 162200, 13, çªéøìy, _Sandy, 12, 15, 41, 2, _SY390, 27, 1, 0, 1, 40, 2, 2.7, 0.6, 5.5, 0.5, 0.5
166, 10, 3.8, 5.6, 9.4, 5.5, 2.3, 0, 0.6, 5.2, 4.1, 2.4, 12, _Clay, 5, 8, 240, 190000, 15, îSê´ìy, _Clay, 24, 39, 24, 4, _SY295, 42, 0, 0, 1, 30, 2, 2.6, 0, 2.8, 0, 0.5
167, 27, 9, 9.5, 15.2, 9.4, 2.5, 1.6, 12.8, 5.9, 11.8, 4.9, 15, _Sandy, 31, 25, 31, 50700, 13, çªéøìy, _Sandy, 24, 24, 185, 1, _SY390, 85, 0, 1, 1, 35, 2, 3.4, 0.3, 5.2, 0.3, 0.2
168, 18, 6.3, 8.3, 14.3, 8.2, 3.7, 0.3, 6.9, 7.2, 4.5, 5.2, 18, _Clay, 25, 41, 258, 78600, 15, çªéøìy, _Sandy, 36, 3, 168, 3, _SY295, 34, 0, 1, 1, 26, 1, 3.8, 0.1, 7.4, 0, 0.2
169, 30, 3.5, 7.1, 13.4, 7, 4.4, 1.5, 8.7, 4.9, 1.9, 4.5, 11, _Sandy, 20, 12, 186, 106400, 17, îSê´ìy, _Clay, 49, 27, 151, 5, _SY295, 49, 1, 0, 1, 82, 2, 6.9, 0.8, 4.9, 0.4, 0.1
170, 20, 13.9, 5.9, 12.5, 5.8, 4.6, 0.5, 4, 5.1, 7.5, 4.9, 14, _Clay, 15, 27, 113, 134300, 19, îSê´ìy, _Clay, 10, 6, 134, 2, _SY390, 65, 0, 0, 1, 72, 1, 5.6, 0.3, 5.4, 0.1, 0.1
171, 24, 2, 3.2, 6.2, 3.1, 2, 0.7, 2.8, 2.8, 7.1, 2.1, 18, _Clay, 0, 44, 122, 178000, 19, îSê´ìy, _Clay, 16, 33, 205, 1, _SY390, 61, 1, 0, 2, 70, 1, 2.3, 0.3, 2.5, 0.4, 0.4
172, 15, 12.4, 2, 5.3, 1.9, 0.1, 0.2, 0.4, 0.7, 1.7, 0.5, 11, _Sandy, 46, 15, 49, 6900, 11, çªéøìy, _Sandy, 29, 12, 188, 3, _SY295, 76, 0, 0, 2, 60, 2, 0.5, 0.1, 1.7, 0.1, 0.4
173, 19, 13.7, 7.4, 16.6, 7.3, 1, 0, 8.4, 5.2, 0.6, 4.7, 14, _Clay, 30, 31, 58, 50700, 11, îSê´ìy, _Clay, 35, 39, 260, 2, _SY295, 72, 1, 1, 1, 58, 2, 5.2, 0, 5.4, 0, 0.2
174, 23, 1.8, 4.8, 10.3, 4.7, 0.7, 0.7, 8.2, 1.3, 10.3, 0.8, 17, _Clay, 15, 2, 68, 94400, 11, îSê´ìy, _Clay, 41, 22, 32, 1, _SY295, 68, 1, 1, 2, 56, 2, 1.2, 0.1, 2.8, 0.2, 0.1
175, 17, 6.9, 7.7, 11.6, 7.6, 4, 1.3, 5.8, 7.1, 4, 4.4, 17, _Sandy, 35, 1, 203, 62600, 15, îSê´ìy, _Clay, 3, 15, 154, 2, _SY295, 40, 0, 1, 2, 40, 1, 7.6, 0, 6.5, 1, 0.3
176, 29, 4.2, 6.5, 10.7, 6.4, 4.5, 0.3, 7.1, 5, 1.4, 4.8, 20, _Clay, 30, 17, 130, 90500, 17, îSê´ìy, _Clay, 15, 39, 137, 4, _SY295, 55, 1, 1, 2, 31, 2, 6.2, 0, 4.7, 0.2, 0.3
177, 12, 5.4, 3.9, 4.4, 3.8, 2.3, 0.8, 2, 3.2, 5.6, 3, 13, _Clay, 15, 33, 140, 134200, 17, îSê´ìy, _Clay, 21, 21, 209, 4, _SY295, 51, 0, 0, 1, 28, 2, 2.8, 0, 3.7, 0.1, 0.1
178, 16, 6.7, 9.3, 15.7, 9.2, 6.8, 0.8, 1.4, 7.2, 6.2, 6.9, 16, _Sandy, 50, 5, 149, 178000, 17, çªéøìy, _Sandy, 27, 3, 281, 3, _SY295, 47, 1, 0, 2, 26, 1, 8.8, 0.6, 8.6, 0.4, 0.5
179, 20, 8, 6.6, 9.3, 6.5, 4.5, 1.6, 9.9, 5.5, 6.1, 4.9, 19, _Sandy, 35, 21, 158, 22800, 17, çªéøìy, _Sandy, 33, 31, 53, 2, _SY295, 43, 0, 0, 1, 90, 1, 5.1, 0.9, 5.7, 1.4, 0.3
180, 14, 13.1, 9.6, 10.7, 9.5, 2.3, 2.5, 6.7, 4.9, 1.4, 3.4, 19, _Clay, 4, 20, 294, 189900, 11, çªéøìy, _Sandy, 46, 24, 175, 3, _SY295, 81, 0, 0, 1, 75, 2, 3.6, 0.9, 7.8, 0.6, 0.1
181, 18, 1.2, 6.9, 13.9, 6.8, 1.5, 0.8, 7.1, 5.4, 0.3, 3.7, 12, _Clay, 40, 36, 3, 34700, 11, çªéøìy, _Sandy, 1, 6, 247, 2, _SY295, 77, 1, 1, 2, 73, 2, 4.8, 0.1, 4.6, 0.4, 0.4
182, 30, 11.6, 5.7, 13, 5.6, 2.2, 0, 9, 2.7, 9.8, 2.3, 16, _Sandy, 35, 7, 230, 62600, 13, çªéøìy, _Sandy, 14, 30, 230, 4, _SY390, 26, 0, 1, 2, 63, 1, 4, 0, 5.6, 0, 0.4
183, 13, 12.8, 3, 6.7, 2.9, 0.9, 0.5, 2.9, 1.9, 3.2, 1.3, 19, _Sandy, 20, 23, 239, 106300, 13, çªéøìy, _Sandy, 20, 12, 1, 3, _SY295, 88, 1, 1, 1, 61, 1, 2.9, 0, 2.6, 0.4, 0.2
184, 25, 10.1, 9.9, 13.9, 9.8, 6.2, 0.4, 3.2, 9.1, 1.5, 6.7, 12, _Clay, 14, 39, 166, 134200, 15, çªéøìy, _Sandy, 32, 36, 284, 5, _SY390, 38, 0, 1, 1, 51, 2, 9.4, 0.1, 7, 0, 0.2
