No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
10138,999.99,999.99,999.99,999.99,999.99,999.99,27.68,25.94,7.88,27.01,46.92,24.76,999.99,0,235,0,110,0,353,0,165,0,94,0,141,0,102,0,153,0,140,0,210,0,140,0,210
10139,999.99,999.99,999.99,999.99,999.99,999.99,56.86,46.83,13.76,43.07,999.99,95.03,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
10140,999.99,731.30,731.30,999.99,57.48,57.48,17.10,41.43,12.00,37.24,52.65,44.51,999.99,9,235,1,110,4,353,0,165,0,86,0,129,5,86,2,129,0,140,0,210,358,140,123,210
10141,999.99,330.13,330.13,999.99,10.05,10.05,31.40,76.35,6.95,79.44,999.99,77.97,999.99,2,180,0,83,2,270,0,125,0,94,0,141,3,86,4,129,0,140,0,210,37,140,41,210
10142,999.99,999.99,999.99,999.99,2.40,8.23,7.55,3.72,2.10,4.49,3.20,3.17,999.99,1,235,0,110,2,353,0,165,0,102,0,153,0,102,1,153,0,140,0,210,0,140,6,210
10143,999.99,632.87,632.87,999.99,34.85,34.85,40.21,83.04,15.88,99.41,47.79,28.47,999.99,3,180,0,83,3,270,0,125,0,86,0,129,4,86,5,129,1,140,2,210,10,140,10,210
10144,999.99,121.37,121.37,999.99,12.40,12.40,9.15,42.13,9.10,39.09,23.89,31.77,999.99,12,235,1,110,5,353,0,165,0,94,0,141,23,94,8,141,0,140,0,210,56,140,19,210
10145,999.99,999.99,999.99,999.99,6.62,6.62,69.93,8.10,5.41,8.19,999.99,71.51,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,110,0,165,0,185,0,280,0,185,0,280
10146,999.99,14.64,14.64,999.99,2.19,3.82,5.03,16.66,2.88,14.00,7.40,4.34,999.99,4,180,1,83,3,270,0,125,5,86,0,129,27,86,4,129,15,185,0,280,430,185,58,280
10147,999.99,999.99,999.99,999.99,1.39,1.39,15.92,12.17,3.60,12.91,72.85,24.17,999.99,2,235,0,110,2,353,0,165,1,102,4,153,9,102,17,153,39,185,175,280,61,185,108,280
10148,999.99,999.99,999.99,999.99,999.99,999.99,28.64,59.44,8.30,52.48,66.87,52.16,999.99,1,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,1,140,0,210
10149,999.99,999.99,999.99,999.99,999.99,999.99,34.14,171.76,18.84,139.35,69.41,66.86,999.99,7,235,0,110,0,353,0,165,3,102,0,153,20,102,0,153,90,140,0,210,246,140,0,210
10150,999.99,7.87,7.87,999.99,3.45,3.45,11.17,40.69,8.48,42.04,36.25,31.44,999.99,16,235,1,110,19,353,1,165,0,102,0,153,8,102,10,153,0,185,0,280,26,185,33,280
10151,999.99,999.99,999.99,999.99,999.99,999.99,20.51,167.89,5.62,128.58,37.27,10.17,999.99,2,235,0,110,5,353,1,165,1,86,0,129,2,102,0,153,9,185,0,280,6,185,0,280
10152,999.99,74.45,74.45,16.64,9.00,9.00,20.09,89.42,4.26,55.70,27.07,49.95,999.99,19,235,0,110,6,353,0,165,0,86,0,129,29,110,7,165,0,140,0,210,67,140,16,210
10153,999.99,999.99,999.99,14.44,2.69,2.69,15.07,199.10,6.47,189.64,53.51,34.41,999.99,6,235,0,110,6,353,0,165,2,86,23,129,16,102,27,153,37,140,398,210,294,140,500,210
10154,999.99,999.99,999.99,999.99,54.74,54.74,19.37,49.25,5.81,46.90,38.51,18.56,999.99,3,235,1,110,3,353,0,165,0,102,0,153,8,102,4,153,0,185,0,280,72,185,34,280
10155,999.99,999.99,999.99,999.99,999.99,999.99,105.18,645.13,19.98,669.08,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,86,0,129,1,86,1,129,0,140,0,210,18,140,20,210
10156,999.99,999.99,999.99,999.99,999.99,999.99,73.32,70.02,36.24,72.91,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,110,0,165,0,86,0,129,0,140,0,210,0,140,0,210
10157,999.99,999.99,999.99,999.99,999.99,999.99,19.38,28.78,10.72,28.78,51.71,999.99,999.99,0,180,0,83,0,270,0,125,0,102,0,153,0,110,0,165,0,140,0,210,0,140,0,210
10158,999.99,999.99,999.99,999.99,999.99,999.99,24.95,69.46,5.21,72.49,40.19,43.27,999.99,0,235,0,110,1,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,0,140,4,210
10159,999.99,999.99,999.99,999.99,999.99,999.99,11.41,10.27,2.79,12.80,46.85,35.72,999.99,0,180,0,83,1,270,0,125,0,102,0,153,0,86,3,129,0,185,0,280,0,185,170,280
10160,999.99,999.99,999.99,999.99,0.74,0.74,17.67,162.33,4.96,161.59,35.86,15.69,999.99,235,235,4,110,426,353,9,165,0,86,0,129,153,86,333,129,0,140,0,210,3559,140,7754,210
10161,999.99,999.99,999.99,999.99,1.16,1.16,33.12,26.27,5.93,35.13,999.99,29.01,999.99,9,180,0,83,44,270,2,125,0,86,0,129,1,102,16,153,0,140,0,210,12,140,134,210
10162,999.99,999.99,999.99,999.99,999.99,999.99,42.48,546.64,37.08,459.73,92.36,999.99,999.99,3,235,0,110,0,353,0,165,0,110,0,165,18,86,0,129,0,140,0,210,103,140,1,210
10163,999.99,75.61,75.61,57.78,5.15,5.15,7.86,12.12,3.02,10.13,23.88,999.99,999.99,5,235,0,110,0,353,0,165,0,102,0,153,4,110,0,165,0,140,0,210,3,140,0,210
10164,999.99,3.91,3.91,999.99,6.10,6.10,6.91,11.20,7.73,11.20,25.55,31.19,999.99,34,180,1,83,29,270,0,125,0,94,0,141,33,110,29,165,0,185,0,280,270,185,239,280
10165,999.99,999.99,999.99,5.65,2.24,2.24,30.74,17.28,2.78,13.86,32.04,22.24,999.99,1,235,0,110,3,353,0,165,0,102,3,153,7,94,23,141,4,140,34,210,19,140,59,210
10166,999.99,999.99,999.99,27.88,9.43,9.43,36.44,105.31,2.61,93.29,86.90,6.98,999.99,0,235,0,110,2,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
10167,999.99,999.99,999.99,999.99,999.99,999.99,31.85,126.43,14.91,104.29,65.73,33.96,999.99,3,180,0,83,1,270,0,125,0,86,0,129,3,86,0,129,0,140,0,210,105,140,4,210
10168,999.99,999.99,999.99,999.99,999.99,999.99,190.16,34.24,9.12,37.93,999.99,13.93,999.99,0,235,0,110,8,353,1,165,0,110,0,165,0,86,22,129,0,140,0,210,0,140,175,210
10169,999.99,999.99,999.99,999.99,999.99,999.99,19.05,35.11,19.33,31.63,62.90,85.65,999.99,17,235,1,110,8,353,0,165,0,94,0,141,8,102,4,153,0,185,0,280,59,185,27,280
10170,999.99,60.53,60.53,999.99,23.60,23.60,17.69,75.11,12.70,75.11,36.02,29.82,999.99,7,180,0,83,6,270,0,125,8,102,8,153,18,86,14,129,29,140,27,210,138,140,106,210
10171,999.99,999.99,999.99,999.99,999.99,999.99,31.29,165.53,5.56,119.89,66.67,13.23,999.99,0,180,0,83,0,270,0,125,0,110,0,165,0,110,0,165,0,185,0,280,0,185,0,280
10172,999.99,999.99,999.99,999.99,999.99,999.99,60.31,13.53,11.36,14.67,34.39,15.27,999.99,17,180,1,83,26,270,2,125,34,94,54,141,200,110,271,165,49,140,78,210,529,140,716,210
10173,999.99,999.99,999.99,999.99,3.00,3.00,85.37,22.08,4.70,27.42,5.29,3.67,999.99,289,235,10,110,324,353,12,165,0,102,0,153,43,86,49,129,0,140,0,210,934,140,1057,210
10174,999.99,18.66,18.66,999.99,5.14,5.14,9.25,22.43,5.37,24.12,15.84,10.81,999.99,92,180,2,83,108,270,3,125,0,86,0,129,5,86,6,129,0,185,0,280,89,185,116,280
10175,999.99,999.99,999.99,999.99,88.06,88.06,21.97,83.21,8.82,81.74,84.55,52.85,999.99,5,235,0,110,4,353,0,165,2,86,2,129,12,102,8,153,12,185,15,280,139,185,97,280
10176,999.99,999.99,999.99,999.99,999.99,999.99,43.09,452.06,20.30,390.97,70.11,79.17,999.99,3,180,0,83,0,270,0,125,0,102,0,153,3,102,0,153,0,185,0,280,46,185,0,280
10177,999.99,999.99,999.99,999.99,999.99,999.99,28.74,55.63,10.63,44.23,89.97,47.01,999.99,2,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
10178,999.99,999.99,999.99,999.99,999.99,999.99,39.14,120.51,19.22,84.48,66.08,40.91,999.99,2,180,0,83,0,270,0,125,8,94,0,141,5,110,0,165,22,140,0,210,10,140,0,210
10179,999.99,999.99,999.99,999.99,999.99,999.99,30.85,46.12,16.59,48.22,49.81,17.89,999.99,23,235,1,110,154,353,5,165,0,86,0,129,26,102,123,153,0,185,0,280,101,185,482,280
10180,999.99,32.05,32.05,999.99,24.01,24.01,14.40,152.43,12.53,137.70,35.06,41.82,999.99,51,180,2,83,25,270,1,125,0,86,0,129,18,110,8,165,0,185,0,280,27,185,12,280
10181,999.99,52.89,52.89,999.99,19.55,19.56,8.38,11.84,4.84,12.23,21.54,18.01,999.99,15,180,1,83,12,270,1,125,0,110,0,165,13,86,14,129,0,185,0,280,205,185,222,280
10182,999.99,999.99,999.99,2.44,1.93,1.93,66.99,60.91,4.84,31.43,35.70,19.76,999.99,1,180,0,83,2,270,0,125,0,110,1,165,1,102,2,153,0,140,0,210,13,140,33,210
10183,999.99,999.99,999.99,999.99,8.52,8.52,16.07,46.79,5.32,49.10,25.05,19.22,999.99,2,180,0,83,3,270,0,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
10184,999.99,999.99,999.99,999.99,193.22,193.22,41.29,88.08,33.10,72.51,82.25,999.99,999.99,1,235,0,110,0,353,0,165,0,86,0,129,9,86,2,129,0,140,0,210,103,140,18,210
10185,999.99,999.99,999.99,999.99,999.99,999.99,24.14,230.58,8.11,187.65,74.46,999.99,999.99,7,235,1,110,3,353,0,165,0,86,0,129,13,86,3,129,0,185,0,280,34,185,8,280
10186,999.99,999.99,999.99,25.56,18.81,18.81,7.14,8.64,2.38,7.85,8.67,9.85,999.99,2,180,0,83,3,270,0,125,0,110,1,165,6,94,17,141,0,185,1,280,15,185,43,280
10187,999.99,999.99,999.99,999.99,999.99,999.99,18.15,134.53,4.98,122.79,54.37,3.22,999.99,2,180,0,83,29,270,4,125,0,110,0,165,1,94,0,141,0,140,0,210,2,140,0,210
10188,999.99,999.99,999.99,999.99,999.99,999.99,49.41,47.23,9.73,45.30,72.15,42.83,999.99,1,235,0,110,1,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
10189,999.99,999.99,999.99,999.99,999.99,999.99,19.86,144.79,9.40,132.55,77.08,55.74,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
10190,999.99,999.99,999.99,999.99,64.27,64.27,9.47,9.54,2.46,7.68,15.73,16.12,999.99,0,235,0,110,0,353,0,165,0,110,0,165,0,86,0,129,0,140,0,210,0,140,0,210
10191,999.99,151.13,151.13,999.99,15.76,15.76,12.25,16.45,6.18,17.38,48.02,39.01,999.99,1,180,0,83,1,270,0,125,0,102,0,153,3,86,3,129,1,185,1,280,11,185,8,280
10192,999.99,999.99,999.99,999.99,104.66,104.66,33.44,43.77,13.29,44.57,41.12,25.23,999.99,3,235,0,110,2,353,0,165,1,102,2,153,2,110,2,165,5,140,11,210,0,140,0,210
10193,999.99,999.99,999.99,999.99,999.99,999.99,23.11,16.34,7.61,17.62,49.41,999.99,999.99,0,180,0,83,2,270,0,125,0,86,0,129,0,110,11,165,0,185,0,280,0,185,28,280
10194,999.99,999.99,999.99,999.99,999.99,999.99,22.43,29.18,7.64,34.33,31.53,23.70,999.99,2,235,0,110,6,353,0,165,0,102,0,153,0,86,1,129,0,185,0,280,0,185,14,280
10195,999.99,999.99,999.99,999.99,13.20,13.20,10.12,89.44,3.50,84.41,51.83,3.43,999.99,4,235,0,110,2,353,0,165,0,102,0,153,35,86,15,129,0,185,0,280,687,185,300,280
10196,999.99,999.99,999.99,999.99,999.99,999.99,42.37,38.41,11.11,31.57,64.54,61.46,999.99,3,180,0,83,0,270,0,125,0,94,0,141,3,102,0,153,0,185,0,280,28,185,0,280
10197,999.99,4.18,4.18,36.80,1.02,1.05,6.93,148.72,2.68,142.33,9.97,5.73,999.99,186,235,4,110,163,353,4,165,0,102,0,153,47,102,44,153,0,140,0,210,396,140,371,210
10198,999.99,999.99,999.99,999.99,999.99,999.99,37.96,41.32,17.68,49.99,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,94,0,141,0,86,0,129,0,140,0,210,0,140,0,210
10199,999.99,999.99,999.99,999.99,999.99,999.99,67.22,45.90,6.51,39.41,999.99,46.57,999.99,1,235,0,110,0,353,0,165,0,86,0,129,1,94,0,141,0,140,0,210,1,140,0,210
10200,999.99,999.99,1212.61,9.39,6.86,8.04,29.90,223.57,4.77,154.20,36.68,51.65,999.99,2,180,0,83,0,270,0,125,1,102,0,153,17,110,3,165,20,185,3,280,45,185,7,280
10201,999.99,999.99,999.99,999.99,8.35,8.35,69.19,62.28,13.24,70.63,99.33,49.62,999.99,2,235,0,110,3,353,0,165,0,94,0,141,1,86,2,129,0,185,0,280,9,185,33,280
10202,999.99,999.99,999.99,6.18,5.46,5.46,10.37,11.62,2.89,7.75,10.30,11.65,999.99,6,180,1,83,5,270,0,125,0,102,0,153,4,86,3,129,0,140,0,210,64,140,48,210
10203,999.99,999.99,999.99,999.99,999.99,999.99,98.07,329.81,18.86,313.64,999.99,99.21,999.99,2,235,0,110,1,353,0,165,0,110,0,165,1,102,1,153,0,140,0,210,25,140,10,210
10204,999.99,999.99,999.99,999.99,43.70,43.70,98.39,37.92,14.40,42.09,999.99,999.99,999.99,0,180,0,83,1,270,0,125,0,102,2,153,1,86,3,129,6,185,24,280,12,185,33,280
10205,999.99,999.99,999.99,5.17,4.15,14.75,10.19,32.92,1.54,10.84,14.61,2.10,999.99,1,180,0,83,1,270,0,125,1,86,0,129,4,86,2,129,19,185,5,280,41,185,22,280
10206,999.99,999.99,999.99,999.99,999.99,999.99,5.15,6.96,5.05,10.19,14.97,30.04,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,94,1,141,0,140,1,210,0,140,2,210
10207,999.99,999.99,999.99,999.99,999.99,999.99,44.12,161.34,14.80,243.66,69.38,999.99,999.99,0,180,0,83,3,270,0,125,0,102,0,153,0,110,3,165,0,140,0,210,0,140,1,210
10208,999.99,90.10,90.10,58.03,11.73,11.73,29.30,35.45,10.65,34.23,26.41,24.79,999.99,13,180,1,83,12,270,1,125,0,86,0,129,2,86,2,129,0,185,0,280,53,185,52,280
10209,999.99,6.74,6.74,999.99,2.69,2.69,7.49,37.89,5.10,34.62,14.83,16.67,999.99,18,180,1,83,7,270,0,125,0,86,0,129,6,102,2,153,0,185,0,280,26,185,7,280
10210,999.99,12.22,12.22,999.99,1.84,1.99,11.43,140.69,4.24,149.59,45.03,19.47,999.99,6,235,0,110,7,353,0,165,0,102,0,153,10,86,16,129,0,185,0,280,192,185,324,280
10211,999.99,999.99,999.99,999.99,25.74,25.74,42.13,84.97,16.49,73.03,58.78,68.47,999.99,2,235,0,110,1,353,0,165,0,86,0,129,4,86,1,129,0,185,0,280,20,185,4,280
10212,999.99,999.99,999.99,999.99,21.57,21.57,82.88,197.51,16.27,209.82,999.99,999.99,999.99,2,180,0,83,2,270,0,125,0,102,0,153,1,102,1,153,0,185,0,280,0,185,0,280
10213,999.99,999.99,999.99,999.99,4.21,4.21,44.13,234.19,4.41,265.77,999.99,57.93,999.99,1,180,0,83,2,270,0,125,0,102,0,153,1,86,3,129,0,185,0,280,36,185,109,280
10214,999.99,999.99,999.99,999.99,999.99,999.99,45.63,134.25,7.98,140.48,74.86,28.77,999.99,1,235,0,110,1,353,0,165,0,94,0,141,4,94,5,141,0,185,0,280,7,185,9,280
10215,999.99,999.99,999.99,999.99,636.01,636.01,34.00,42.41,12.57,40.77,42.66,51.77,999.99,1,235,0,110,0,353,0,165,0,110,0,165,1,86,1,129,0,185,0,280,6,185,3,280
10216,999.99,999.99,999.99,999.99,56.27,56.27,17.07,20.57,9.68,20.02,25.04,24.53,999.99,1,235,0,110,1,353,0,165,0,86,0,129,7,94,3,141,5,185,3,280,21,185,10,280
10217,999.99,999.99,999.99,999.99,999.99,999.99,35.32,157.32,22.03,168.56,71.05,58.84,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
10218,999.99,999.99,999.99,999.99,999.99,999.99,21.63,88.18,4.87,76.33,80.75,7.55,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
10219,999.99,16.27,16.27,999.99,1.30,1.30,24.06,205.78,11.91,212.24,49.63,36.93,999.99,4,235,1,110,116,353,6,165,13,86,195,129,34,86,267,129,98,140,1433,210,720,140,5672,210
10220,999.99,18.82,18.82,3.52,3.52,3.89,4.87,7.86,1.99,2.43,11.22,14.52,999.99,28,235,1,110,13,353,1,165,5,110,1,165,22,110,9,165,8,185,2,280,22,185,8,280
10221,999.99,999.99,999.99,11.65,11.65,12.49,55.43,45.58,3.59,30.92,30.26,2.66,999.99,0,235,0,110,4,353,0,165,0,102,5,153,0,94,45,141,0,185,24,280,0,185,138,280
10222,999.99,999.99,999.99,999.99,999.99,999.99,245.25,30.43,33.26,32.10,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
10223,999.99,999.99,999.99,999.99,10.20,10.20,150.18,271.27,16.51,241.54,999.99,999.99,999.99,1,180,0,83,0,270,0,125,0,102,0,153,0,86,0,129,0,140,0,210,0,140,0,210
10224,999.99,999.99,999.99,999.99,999.99,999.99,26.04,67.35,11.96,42.77,61.69,70.74,999.99,5,235,0,110,0,353,0,165,0,102,0,153,3,86,0,129,0,185,0,280,25,185,0,280
10225,999.99,999.99,999.99,999.99,999.99,999.99,18.63,122.47,11.83,123.79,32.87,30.22,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
10226,999.99,999.99,999.99,999.99,999.99,999.99,7.61,9.47,8.55,8.29,14.36,24.44,999.99,0,180,0,83,0,270,0,125,0,110,0,165,0,102,0,153,0,185,0,280,0,185,0,280
10227,999.99,999.99,999.99,999.99,999.99,999.99,124.77,118.48,26.87,113.63,999.99,999.99,999.99,1,235,0,110,0,353,0,165,0,86,0,129,1,86,0,129,1,185,0,280,6,185,1,280
10228,999.99,999.99,999.99,999.99,999.99,999.99,2.97,1.63,2.22,1.58,1.96,1.60,999.99,5,235,0,110,6,353,1,165,0,94,0,141,0,94,0,141,0,140,0,210,0,140,0,210
10229,999.99,999.99,1049.06,999.99,16.78,16.78,57.42,120.53,14.64,127.90,999.99,999.99,999.99,3,180,0,83,3,270,0,125,0,102,0,153,7,94,6,141,0,140,0,210,26,140,24,210
10230,999.99,999.99,999.99,999.99,14.74,14.74,91.37,398.27,9.53,544.57,999.99,32.33,999.99,1,235,0,110,1,353,0,165,1,86,5,129,1,102,3,153,15,185,90,280,4,185,15,280
10231,999.99,999.99,999.99,999.99,999.99,999.99,11.22,28.11,12.99,24.47,27.79,51.40,999.99,7,235,0,110,1,353,0,165,0,86,0,129,6,102,0,153,0,185,0,280,256,185,0,280
10232,999.99,999.99,999.99,999.99,999.99,999.99,628.01,206.79,33.05,199.72,999.99,76.48,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,185,0,280,0,185,0,280
10233,999.99,999.99,999.99,999.99,49.46,49.46,14.64,18.58,8.13,17.65,44.25,51.15,999.99,2,180,0,83,1,270,0,125,0,102,0,153,9,86,2,129,1,140,0,210,90,140,17,210
10234,999.99,999.99,999.99,999.99,999.99,999.99,52.49,338.66,23.47,351.33,999.99,71.03,999.99,45,235,1,110,83,353,2,165,0,94,0,141,50,86,122,129,0,185,0,280,485,185,1182,280
10235,999.99,999.99,999.99,999.99,999.99,999.99,24.04,60.23,17.21,51.70,44.78,39.10,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,94,0,141,0,185,0,280,0,185,0,280
10236,999.99,999.99,999.99,999.99,999.99,999.99,70.45,169.57,19.93,163.45,999.99,999.99,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,110,0,165,0,185,0,280,0,185,0,280
10237,999.99,999.99,999.99,999.99,999.99,999.99,28.71,8.55,4.68,8.78,41.24,9.86,999.99,0,235,0,110,1,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,0,185,4,280
10238,999.99,20.80,20.80,999.99,8.17,8.62,15.88,42.95,7.54,45.24,44.56,29.65,999.99,8,235,0,110,8,353,0,165,0,102,0,153,1,86,1,129,0,185,0,280,1,185,1,280
10240,999.99,999.99,999.99,999.99,13.85,13.85,27.66,61.20,15.15,52.17,38.69,55.09,999.99,3,180,0,83,1,270,0,125,0,110,0,165,18,102,2,153,0,185,0,280,246,185,31,280
10241,999.99,999.99,999.99,999.99,31.12,31.12,61.77,164.08,5.75,185.58,74.77,38.76,999.99,0,180,0,83,2,270,0,125,0,102,1,153,0,86,4,129,0,185,14,280,2,185,47,280
10242,999.99,999.99,999.99,999.99,44.79,44.79,43.99,187.22,24.96,154.61,69.56,999.99,999.99,3,180,0,83,1,270,0,125,0,110,0,165,1,102,0,153,0,185,0,280,10,185,2,280
10243,999.99,999.99,999.99,999.99,999.99,999.99,7.85,7.50,7.34,7.09,31.93,65.48,999.99,4,235,0,110,1,353,0,165,0,86,0,129,10,110,3,165,0,140,0,210,3,140,1,210
10244,999.99,999.99,999.99,999.99,999.99,999.99,34.88,11.05,8.15,12.06,36.51,16.49,999.99,0,235,0,110,2,353,0,165,0,102,0,153,0,94,1,141,0,185,1,280,0,185,6,280
10245,999.99,999.99,999.99,999.99,999.99,999.99,47.88,28.42,13.30,24.40,69.13,31.52,999.99,1,180,0,83,0,270,0,125,1,110,0,165,2,102,0,153,1,185,0,280,11,185,0,280
10246,999.99,999.99,999.99,999.99,5.27,5.27,22.63,106.97,9.25,103.42,33.11,19.03,999.99,51,235,3,110,121,353,7,165,0,102,0,153,35,86,89,129,0,185,0,280,66,185,170,280
10247,999.99,167.51,167.51,999.99,12.74,12.74,60.66,93.25,23.04,82.15,999.99,999.99,999.99,1,235,0,110,0,353,0,165,0,102,0,153,3,102,0,153,0,140,1,210,2,140,0,210
10248,999.99,999.99,999.99,999.99,443.34,443.34,22.86,103.91,27.49,88.11,36.53,98.49,999.99,1,180,0,83,0,270,0,125,3,86,0,129,3,86,0,129,8,140,0,210,42,140,1,210
10249,999.99,999.99,999.99,999.99,999.99,999.99,45.23,52.85,37.19,51.30,84.59,88.35,999.99,0,235,0,110,0,353,0,165,0,102,0,153,2,94,0,141,0,185,0,280,1,185,0,280
11787,999.99,999.99,999.99,999.99,999.99,999.99,28.75,40.20,21.48,38.32,74.04,97.64,999.99,4,180,0,83,1,270,0,125,0,102,0,153,7,86,2,129,0,140,0,210,17,140,5,210
11788,999.99,999.99,999.99,999.99,999.99,999.99,28.75,40.20,21.48,38.32,74.04,97.64,999.99,4,180,0,83,1,270,0,125,0,102,0,153,7,86,2,129,0,140,0,210,17,140,5,210
11790,999.99,999.99,999.99,999.99,999.99,999.99,20.80,25.62,6.69,26.08,36.99,31.43,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
11791,999.99,999.99,999.99,999.99,999.99,999.99,23.42,49.93,7.88,45.74,37.42,27.95,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
11792,999.99,999.99,999.99,999.99,999.99,999.99,13.08,15.01,20.69,14.28,21.67,76.93,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
11793,999.99,999.99,999.99,999.99,999.99,999.99,20.08,28.16,17.98,27.82,83.87,999.99,999.99,0,180,0,83,0,270,0,125,0,110,0,165,0,86,0,129,0,140,0,210,1,140,0,210
11795,999.99,999.99,999.99,999.99,999.99,999.99,39.52,135.75,22.82,125.82,999.99,999.99,999.99,3,235,0,110,1,353,0,165,0,94,0,141,4,94,2,141,0,140,0,210,3,140,1,210
11796,999.99,999.99,999.99,999.99,999.99,999.99,59.28,394.48,17.12,467.53,999.99,999.99,999.99,2,180,0,83,2,270,0,125,0,102,2,153,8,102,15,153,0,140,28,210,195,140,360,210
11797,999.99,999.99,999.99,999.99,15.91,15.91,97.52,43.76,15.83,41.50,72.06,94.63,999.99,1,235,0,110,0,353,0,165,0,86,0,129,0,86,0,129,1,140,1,210,3,140,1,210
11798,999.99,999.99,999.99,999.99,999.99,999.99,20.59,15.07,5.18,16.05,13.75,7.79,999.99,18,235,1,110,23,353,2,165,0,86,0,129,3,86,5,129,0,140,0,210,8,140,11,210
11801,999.99,999.99,999.99,999.99,43.12,43.12,70.38,80.59,4.85,117.22,79.06,29.57,999.99,0,180,0,83,3,270,0,125,0,102,0,153,0,94,11,141,0,185,4,280,0,185,94,280
11802,999.99,999.99,999.99,999.99,999.99,999.99,26.27,246.55,7.14,227.24,77.62,999.99,999.99,3,180,0,83,1,270,0,125,1,86,0,129,3,110,1,165,9,185,2,280,2,185,1,280
11803,999.99,999.99,999.99,999.99,999.99,999.99,59.44,163.99,12.29,168.14,999.99,999.99,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,110,0,165,0,140,0,210,0,140,0,210
11804,999.99,999.99,999.99,999.99,999.99,999.99,38.29,16.14,7.02,16.81,68.62,32.74,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,140,0,210,0,140,0,210
11805,999.99,999.99,1323.03,7.24,4.40,4.65,37.14,11.11,1.90,4.13,46.10,28.31,999.99,2,235,0,110,1,353,0,165,0,86,0,129,2,86,1,129,0,185,0,280,14,185,13,280
11807,999.99,999.99,999.99,999.99,25.75,25.75,27.85,59.52,9.59,73.14,95.04,50.87,999.99,1,235,0,110,2,353,0,165,0,102,0,153,6,102,21,153,0,140,1,210,44,140,163,210
11808,999.99,999.99,999.99,999.99,999.99,999.99,30.87,219.29,14.66,242.38,64.25,43.37,999.99,2,235,0,110,4,353,0,165,0,102,0,153,1,86,6,129,0,185,0,280,7,185,68,280
11809,999.99,999.99,999.99,999.99,999.99,999.99,49.17,109.79,11.80,117.36,999.99,999.99,999.99,1,180,0,83,1,270,0,125,1,102,1,153,1,102,1,153,0,185,1,280,12,185,15,280
11810,999.99,999.99,999.99,999.99,999.99,999.99,12.43,15.56,4.92,9.82,27.81,18.20,999.99,0,235,0,110,0,353,0,165,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
11811,999.99,54.87,54.87,999.99,4.44,4.44,25.80,485.45,5.92,469.48,999.99,72.57,999.99,4,235,0,110,3,353,0,165,5,86,3,129,30,102,17,153,16,185,12,280,290,185,160,280
11812,999.99,999.99,999.99,5.29,3.21,3.21,143.35,38.28,6.34,14.39,999.99,40.67,999.99,1,235,0,110,5,353,0,165,0,86,0,129,1,110,8,165,0,185,0,280,2,185,21,280
11813,999.99,999.99,999.99,9.82,5.99,5.99,41.17,148.35,6.28,99.58,37.10,999.99,999.99,1,235,0,110,0,353,0,165,19,110,0,165,10,94,0,141,72,185,0,280,12,185,0,280
11814,999.99,999.99,999.99,999.99,29.46,29.46,18.11,26.19,6.30,30.52,49.41,999.99,999.99,0,180,0,83,0,270,0,125,0,102,1,153,0,102,2,153,0,140,6,210,0,140,57,210
