No,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,c1,c2,d1,e1_0,e1_1,e2_0,e2_1,e3_0,e3_1,e4_0,e4_1,e5_0,e5_1,e6_0,e6_1,e7_0,e7_1,e8_0,e8_1,e9_0,e9_1,e10_0,e10_1,e11_0,e11_1,e12_0,e12_1
135,999.99,999.99,999.99,999.99,999.99,999.99,75.23,16.55,11.54,17.63,999.99,67.52,999.99,0,235,0,110,0,353,0,165,0,86,1,129,0,110,2,165,0,185,4,280,0,185,10,280
136,999.99,999.99,999.99,999.99,19.95,19.95,21.35,38.84,10.53,42.66,37.96,27.83,999.99,4,180,0,83,6,270,0,125,0,86,0,129,2,102,5,153,0,185,0,280,76,185,212,280
137,999.99,999.99,999.99,999.99,999.99,999.99,999.99,262.57,48.61,305.17,999.99,999.99,999.99,0,180,0,83,1,270,0,125,0,102,1,153,0,86,4,129,0,140,7,210,1,140,73,210
138,999.99,999.99,999.99,999.99,196.16,196.16,42.72,27.91,14.35,32.72,45.55,27.88,999.99,2,180,0,83,3,270,0,125,0,94,0,141,3,86,6,129,0,140,0,210,117,140,233,210
139,999.99,26.59,26.59,4.66,4.07,4.07,8.55,28.64,2.98,12.55,11.76,18.34,999.99,33,180,2,83,11,270,1,125,6,102,3,153,15,102,10,153,13,140,7,210,536,140,358,210
140,999.99,999.99,999.99,999.99,999.99,999.99,24.71,177.54,12.84,195.99,46.83,29.60,999.99,0,180,0,83,0,270,0,125,0,86,0,129,0,86,0,129,0,185,0,280,0,185,0,280
141,999.99,12.42,12.42,999.99,2.11,2.11,31.19,107.97,13.86,117.63,94.12,58.08,999.99,22,235,1,110,44,353,2,165,0,102,0,153,5,86,12,129,0,140,0,210,11,140,29,210
142,999.99,999.99,999.99,999.99,999.99,999.99,19.76,13.34,4.59,14.69,55.53,42.96,999.99,0,180,0,83,0,270,0,125,0,110,0,165,0,102,0,153,0,185,0,280,0,185,0,280
143,999.99,32.63,32.90,16.13,12.52,13.19,6.74,15.35,4.24,13.01,16.30,14.77,999.99,22,180,1,83,18,270,1,125,0,94,0,141,7,86,7,129,0,185,0,280,16,185,14,280
144,999.99,22.43,22.43,999.99,2.96,2.96,23.52,50.32,7.26,52.19,62.18,49.78,999.99,9,180,1,83,9,270,1,125,0,102,1,153,15,110,15,165,5,185,20,280,119,185,119,280
145,999.99,999.99,999.99,999.99,999.99,999.99,28.96,377.85,14.29,348.78,97.69,73.58,999.99,2,235,0,110,1,353,0,165,0,86,0,129,5,94,2,141,1,185,0,280,3,185,1,280
146,999.99,1.76,1.76,999.99,2.46,2.46,4.51,25.62,4.51,21.34,9.99,11.07,999.99,49,235,2,110,21,353,1,165,0,102,0,153,16,110,6,165,0,140,0,210,8,140,3,210
147,999.99,999.99,999.99,999.99,4.79,4.79,294.42,60.60,10.25,64.42,999.99,60.64,999.99,1,180,0,83,4,270,0,125,1,102,5,153,2,94,8,141,10,140,78,210,1,140,3,210
148,999.99,999.99,999.99,999.99,999.99,999.99,5.78,28.61,7.22,26.38,25.68,36.15,999.99,6,180,1,83,3,270,0,125,0,94,0,141,15,86,6,129,0,140,0,210,768,140,289,210
149,999.99,999.99,999.99,999.99,11.65,11.65,41.36,180.30,10.15,180.30,999.99,999.99,999.99,2,235,0,110,1,353,0,165,0,86,0,129,2,102,1,153,0,140,0,210,14,140,11,210
150,999.99,999.99,999.99,999.99,694.06,694.06,25.63,51.39,12.10,36.95,84.67,999.99,999.99,0,235,0,110,0,353,0,165,1,102,0,153,1,86,0,129,32,185,0,280,6,185,0,280
151,999.99,10.80,10.80,5.46,1.88,1.92,14.61,29.01,5.45,21.87,25.24,16.82,999.99,79,180,2,83,116,270,4,125,0,102,0,153,23,94,40,141,0,185,0,280,20,185,36,280
152,999.99,999.99,999.99,999.99,999.99,999.99,23.33,126.62,13.23,135.19,46.48,31.33,999.99,0,180,0,83,1,270,0,125,0,110,0,165,0,102,0,153,0,185,0,280,0,185,4,280
153,999.99,11.50,11.50,999.99,1.12,1.19,14.08,152.71,4.14,163.78,26.16,13.01,999.99,37,180,2,83,83,270,4,125,0,86,0,129,10,102,23,153,0,185,0,280,52,185,123,280
154,999.99,999.99,999.99,999.99,999.99,999.99,94.55,245.44,73.88,274.66,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,102,0,153,1,102,3,153,0,140,0,210,5,140,15,210
155,999.99,999.99,999.99,999.99,8.73,8.73,26.89,70.87,6.26,90.09,76.34,34.28,999.99,4,235,0,110,7,353,0,165,0,86,3,129,18,94,47,141,0,140,112,210,178,140,473,210
156,999.99,999.99,999.99,999.99,11.67,11.67,38.54,999.99,12.16,999.99,999.99,62.10,999.99,5,180,0,83,72,270,3,125,1,102,19,153,15,110,155,165,21,140,332,210,137,140,1379,210
157,999.99,5.54,5.54,999.99,1.47,1.47,7.64,36.34,3.48,37.47,19.34,16.86,999.99,45,180,2,83,49,270,3,125,1,102,1,153,45,94,43,141,21,140,31,210,164,140,158,210
158,999.99,1.11,1.11,999.99,0.75,0.75,16.80,130.01,11.15,122.96,77.46,67.26,999.99,44,180,2,83,27,270,2,125,0,102,0,153,0,102,0,153,0,140,0,210,0,140,0,210
159,999.99,999.99,999.99,999.99,136.49,136.49,37.31,22.83,16.25,23.60,999.99,74.45,999.99,2,180,0,83,13,270,0,125,0,94,0,141,1,102,6,153,0,185,0,280,15,185,117,280
160,999.99,999.99,999.99,999.99,999.99,999.99,8.73,126.07,7.36,223.73,17.12,22.09,999.99,0,235,0,110,2,353,0,165,0,94,0,141,0,94,2,141,0,185,0,280,0,185,2,280
161,999.99,999.99,999.99,999.99,999.99,999.99,71.73,411.90,55.41,419.20,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,86,0,129,1,102,1,153,0,140,0,210,9,140,8,210
162,999.99,999.99,999.99,999.99,999.99,999.99,9.18,20.09,12.02,16.41,20.49,50.30,999.99,11,235,1,110,1,353,0,165,11,86,0,129,20,86,2,129,147,140,0,210,145,140,18,210
163,999.99,178.23,178.23,999.99,43.14,43.14,11.93,32.92,7.95,25.47,18.23,27.34,999.99,3,180,0,83,1,270,0,125,0,102,0,153,12,86,3,129,11,140,1,210,99,140,26,210
164,999.99,999.99,999.99,18.59,3.22,3.22,17.53,27.06,3.19,24.53,23.67,7.22,999.99,1,180,0,83,19,270,1,125,1,86,24,129,2,86,47,129,10,140,342,210,15,140,334,210
165,999.99,999.99,1188.67,999.99,9.74,9.74,15.98,11.56,7.08,10.99,21.59,30.51,999.99,6,235,0,110,3,353,0,165,0,94,0,141,8,102,3,153,0,140,0,210,166,140,56,210
166,999.99,31.00,31.00,999.99,2.45,2.45,23.16,26.13,8.93,26.51,39.80,21.80,999.99,4,180,0,83,38,270,3,125,0,86,0,129,9,94,129,141,0,140,0,210,22,140,325,210
167,999.99,999.99,999.99,3.28,2.85,5.88,11.12,10.35,2.40,7.01,12.11,1.57,999.99,1,235,0,110,9,353,1,165,0,86,0,129,0,110,1,165,0,185,0,280,3,185,14,280
168,999.99,63.05,63.05,999.99,1.93,1.93,35.40,268.29,9.54,322.88,65.09,27.32,999.99,9,180,1,83,36,270,2,125,0,94,0,141,17,94,97,141,0,185,0,280,17,185,101,280
169,999.99,71.00,71.00,999.99,999.99,999.99,8.66,21.62,10.60,18.82,29.88,39.22,999.99,11,180,1,83,3,270,0,125,0,102,0,153,2,86,0,129,0,140,0,210,19,140,3,210
170,999.99,24.78,24.78,999.99,9.49,9.49,10.38,40.78,6.73,39.80,14.71,13.22,999.99,19,235,1,110,13,353,1,165,1,86,1,129,9,102,6,153,4,140,4,210,118,140,78,210
171,999.99,999.99,999.99,999.99,999.99,999.99,33.58,407.58,12.18,421.35,68.88,45.58,999.99,2,235,0,110,2,353,0,165,0,102,0,153,2,86,2,129,0,140,0,210,20,140,24,210
172,999.99,999.99,999.99,999.99,11.86,11.86,103.76,31.07,3.90,46.74,999.99,54.84,999.99,1,180,0,83,4,270,0,125,0,86,0,129,0,102,2,153,0,140,0,210,1,140,9,210
173,999.99,73.08,77.56,11.08,5.78,16.23,6.45,57.29,2.83,41.19,9.89,5.88,999.99,26,180,1,83,24,270,1,125,0,102,0,153,1,86,1,129,0,185,0,280,1,185,1,280
174,999.99,999.99,999.99,999.99,12.27,12.27,17.49,8.65,5.55,10.65,32.53,13.18,999.99,0,180,0,83,2,270,0,125,0,102,0,153,0,86,14,129,0,185,0,280,3,185,308,280
175,999.99,8.32,8.32,999.99,3.11,3.11,7.28,14.41,5.15,14.31,20.44,25.45,999.99,21,180,1,83,18,270,1,125,0,86,0,129,35,86,29,129,0,185,0,280,77,185,64,280
176,999.99,4.37,4.37,999.99,3.25,3.25,5.50,23.18,4.15,21.39,11.32,12.80,999.99,20,180,1,83,10,270,1,125,0,102,0,153,9,110,4,165,0,185,0,280,9,185,4,280
177,999.99,999.99,999.99,999.99,999.99,999.99,30.87,111.66,12.50,123.90,42.26,25.77,999.99,1,180,0,83,2,270,0,125,0,86,1,129,3,94,5,141,0,140,1,210,8,140,16,210
178,999.99,4.06,4.06,1.83,0.93,1.26,4.73,9.07,2.41,1.79,15.06,15.29,999.99,51,180,3,83,43,270,3,125,2,102,2,153,86,110,64,165,4,140,3,210,123,140,92,210
179,999.99,999.99,999.99,999.99,3.79,3.79,18.84,34.53,5.44,37.06,45.26,33.23,999.99,12,180,0,83,17,270,1,125,0,86,0,129,4,102,6,153,0,140,0,210,68,140,104,210
180,999.99,999.99,999.99,999.99,999.99,999.99,83.17,56.11,12.87,73.62,78.06,25.08,999.99,0,180,0,83,4,270,0,125,0,86,0,129,0,102,2,153,0,140,0,210,0,140,10,210
181,999.99,999.99,999.99,3.12,2.73,2.73,10.54,147.62,2.80,33.97,23.72,14.74,999.99,5,180,1,83,3,270,0,125,0,86,0,129,17,102,10,153,0,140,0,210,502,140,291,210
182,999.99,110.20,110.20,999.99,8.73,9.00,22.76,32.10,5.73,37.83,63.58,43.92,999.99,10,235,0,110,13,353,1,165,26,94,59,141,22,102,37,153,109,185,244,280,294,185,491,280
183,999.99,999.99,999.99,999.99,4.99,4.99,54.08,209.49,17.37,214.11,999.99,97.59,999.99,8,180,0,83,9,270,1,125,5,102,8,153,11,86,14,129,35,185,60,280,45,185,55,280
184,999.99,9.75,9.75,69.30,6.96,6.96,7.08,124.92,5.27,107.14,12.44,11.29,999.99,36,235,2,110,14,353,1,165,0,94,0,141,7,86,3,129,0,185,0,280,20,185,7,280
185,999.99,999.99,999.99,999.99,999.99,999.99,26.47,73.09,20.22,65.84,50.17,65.22,999.99,1,180,0,83,0,270,0,125,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
186,55.75,18.12,18.12,1.73,1.71,1.71,11.22,33.88,2.39,4.40,9.81,3.08,999.99,17,180,1,83,70,270,3,125,0,86,0,129,23,94,105,141,0,140,0,210,68,140,306,210
187,999.99,5.93,12.41,999.99,15.51,15.51,2.97,9.10,7.54,7.52,2.78,2.67,999.99,7,235,1,110,4,353,0,165,4,102,0,153,53,94,0,141,81,140,0,210,87,140,0,210
188,999.99,999.99,999.99,29.00,7.06,7.06,40.12,10.05,6.17,9.14,38.61,35.72,999.99,2,180,0,83,0,270,0,125,0,86,0,129,4,94,0,141,0,185,0,280,12,185,1,280
189,999.99,999.99,999.99,999.99,8.41,8.41,161.22,78.08,19.41,84.58,999.99,15.26,999.99,1,180,0,83,56,270,4,125,0,86,0,129,2,102,96,153,0,185,0,280,38,185,2176,280
190,999.99,999.99,999.99,999.99,999.99,999.99,27.40,534.44,20.17,566.64,999.99,999.99,999.99,10,180,0,83,11,270,1,125,0,86,0,129,2,102,2,153,0,185,0,280,14,185,20,280
191,999.99,3.57,3.57,999.99,7.45,7.45,10.97,56.86,13.50,47.82,40.05,51.06,999.99,20,180,1,83,6,270,1,125,0,102,0,153,1,86,0,129,0,140,0,210,7,140,2,210
192,999.99,999.99,999.99,999.99,4.12,4.12,25.12,161.82,4.57,153.83,33.48,25.30,999.99,18,235,1,110,11,353,0,165,0,94,0,141,14,86,9,129,0,140,0,210,74,140,47,210
193,999.99,1.02,1.02,999.99,0.51,0.61,4.21,8.31,3.19,8.78,9.97,8.74,999.99,36,235,2,110,44,353,2,165,0,110,0,165,12,102,17,153,0,140,0,210,67,140,95,210
194,999.99,999.99,999.99,999.99,999.99,999.99,36.46,52.13,10.57,49.75,52.47,57.80,999.99,1,235,0,110,0,353,0,165,1,86,0,129,2,102,0,153,3,140,0,210,19,140,4,210
195,999.99,350.62,350.62,999.99,10.51,10.51,20.25,83.97,5.56,92.14,65.61,46.84,999.99,3,180,0,83,7,270,1,125,1,102,2,153,3,102,5,153,1,185,2,280,2,185,3,280
196,999.99,999.99,999.99,999.99,1.35,1.35,15.20,177.10,4.70,229.61,31.33,14.89,999.99,6,235,0,110,15,353,1,165,0,86,1,129,51,110,141,165,0,185,10,280,142,185,394,280
197,22.48,8.30,9.01,4.34,3.95,4.67,9.75,36.38,5.68,12.10,17.70,18.91,999.99,17,235,1,110,13,353,1,165,5,86,4,129,34,110,22,165,17,185,12,280,72,185,48,280
198,999.99,999.99,999.99,999.99,722.09,722.09,76.01,170.80,27.62,182.44,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,102,0,153,2,94,2,141,0,185,0,280,2,185,2,280
199,999.99,11.05,11.05,999.99,5.19,5.25,12.56,314.88,6.72,261.10,40.06,41.52,999.99,61,235,2,110,28,353,1,165,0,86,0,129,49,110,17,165,0,140,0,210,29,140,10,210
200,999.99,52.25,52.25,42.46,9.33,9.33,21.21,204.89,6.82,186.08,18.42,16.48,999.99,5,235,0,110,3,353,0,165,0,102,0,153,2,102,1,153,0,140,0,210,15,140,10,210
201,999.99,999.99,999.99,999.99,6.11,6.11,52.59,71.63,12.26,88.56,87.24,32.20,999.99,1,180,0,83,6,270,0,125,0,86,0,129,0,102,2,153,0,185,0,280,2,185,13,280
202,999.99,999.99,999.99,999.99,25.51,25.51,22.71,42.39,10.03,35.64,38.11,66.94,999.99,1,235,0,110,0,353,0,165,0,94,0,141,2,110,0,165,0,140,0,210,7,140,0,210
203,999.99,999.99,999.99,6.80,6.80,8.72,14.09,112.83,2.43,45.48,15.80,2.88,999.99,3,235,0,110,4,353,0,165,0,102,0,153,1,102,1,153,0,185,0,280,2,185,1,280
204,999.99,999.99,999.99,20.42,20.42,22.13,75.82,8.39,3.85,8.18,84.55,12.64,999.99,0,235,0,110,0,353,0,165,0,86,0,129,0,86,4,129,0,185,0,280,0,185,25,280
205,999.99,999.99,999.99,999.99,999.99,999.99,18.71,56.95,10.08,56.71,26.10,19.08,999.99,17,180,1,83,14,270,1,125,3,102,3,153,24,102,19,153,39,185,45,280,127,185,100,280
206,999.99,999.99,999.99,999.99,1.57,1.57,74.72,395.54,7.92,422.86,999.99,999.99,999.99,8,180,0,83,8,270,1,125,0,86,0,129,17,86,30,129,0,140,0,210,133,140,232,210
207,999.99,999.99,999.99,999.99,2.35,2.35,10.13,174.23,4.60,200.95,34.20,20.54,999.99,8,180,1,83,17,270,2,125,27,110,70,165,38,110,87,165,52,185,135,280,147,185,340,280
208,19.89,11.91,12.19,7.35,7.12,8.27,5.47,18.72,4.04,12.51,10.24,9.08,999.99,29,180,1,83,26,270,1,125,3,86,3,129,108,94,87,141,111,140,116,210,337,140,271,210
210,999.99,106.92,106.92,999.99,5.41,7.13,7.36,8.17,2.45,9.63,12.40,7.55,999.99,4,180,0,83,13,270,1,125,0,94,0,141,2,86,8,129,0,140,0,210,25,140,98,210
211,999.99,4.44,4.44,1.71,1.55,1.74,3.37,11.81,1.88,3.37,6.07,4.37,999.99,17,180,1,83,12,270,1,125,0,94,0,141,1,102,0,153,0,185,0,280,2,185,1,280
212,999.99,999.99,999.99,999.99,999.99,999.99,28.82,40.84,12.68,28.57,98.95,999.99,999.99,1,235,0,110,0,353,0,165,0,86,0,129,23,86,0,129,0,185,0,280,209,185,0,280
213,999.99,14.85,16.45,999.99,7.35,8.00,5.76,17.11,4.67,13.97,17.70,27.08,999.99,44,235,2,110,17,353,1,165,0,102,0,153,2,86,1,129,0,185,0,280,3,185,1,280
214,999.99,999.99,999.99,999.99,50.71,50.71,31.87,72.07,18.99,68.13,73.94,93.63,999.99,4,235,0,110,2,353,0,165,1,86,1,129,10,102,4,153,8,140,5,210,87,140,37,210
215,999.99,176.82,176.82,53.34,7.93,9.96,90.36,857.08,7.84,854.99,999.99,90.17,999.99,1,235,0,110,1,353,0,165,1,86,2,129,2,86,1,129,16,140,19,210,12,140,11,210
216,999.99,999.99,999.99,999.99,999.99,999.99,94.98,339.09,21.83,349.36,999.99,999.99,999.99,1,235,0,110,1,353,0,165,0,86,0,129,1,102,1,153,0,185,0,280,68,185,65,280
217,999.99,999.99,999.99,999.99,999.99,999.99,621.24,72.49,38.64,97.77,999.99,999.99,999.99,0,180,0,83,1,270,0,125,0,86,1,129,0,94,4,141,0,140,0,210,0,140,6,210
219,999.99,999.99,999.99,999.99,8.48,9.69,53.81,114.91,5.07,137.48,20.08,6.07,999.99,0,180,0,83,1,270,0,125,0,94,4,141,0,94,5,141,0,185,16,280,0,185,19,280
220,999.99,74.40,74.40,999.99,14.44,14.44,18.73,46.27,13.23,46.27,34.07,33.96,999.99,16,235,1,110,12,353,1,165,0,102,0,153,8,102,7,153,0,185,0,280,199,185,161,280
221,999.99,999.99,999.99,999.99,4.18,4.18,26.88,49.60,6.14,58.64,44.19,30.80,999.99,3,235,0,110,8,353,1,165,0,102,0,153,1,86,11,129,0,140,0,210,17,140,200,210
222,999.99,999.99,999.99,461.62,9.10,9.10,25.70,391.70,8.32,362.41,63.92,66.61,999.99,10,235,1,110,5,353,0,165,0,94,0,141,4,102,2,153,0,140,0,210,43,140,18,210
223,999.99,21.54,21.54,3.69,3.69,4.42,11.17,25.10,3.92,8.18,15.60,11.13,999.99,6,180,0,83,7,270,1,125,0,102,0,153,22,102,32,153,0,140,0,210,289,140,414,210
224,999.99,39.37,39.37,14.33,3.49,3.49,16.78,29.09,4.23,23.13,26.32,25.28,999.99,9,235,1,110,7,353,1,165,1,94,4,141,27,102,21,153,7,140,26,210,491,140,384,210
225,999.99,5.14,5.14,999.99,1.52,2.39,4.94,8.98,3.61,9.43,16.70,15.46,999.99,22,180,2,83,31,270,2,125,0,102,0,153,1,102,1,153,0,185,0,280,5,185,7,280
226,999.99,41.51,41.51,999.99,7.58,7.58,32.47,999.99,14.17,846.45,62.47,92.02,999.99,7,180,0,83,2,270,0,125,34,94,4,141,20,86,2,129,308,140,32,210,156,140,19,210
227,999.99,999.99,999.99,999.99,20.54,20.54,31.39,61.07,8.84,58.80,999.99,87.16,999.99,1,235,0,110,1,353,0,165,1,102,1,153,5,110,2,165,7,185,4,280,17,185,8,280
228,999.99,999.99,999.99,999.99,3.95,3.95,78.79,33.02,8.25,37.99,999.99,69.75,999.99,0,180,0,83,1,270,0,125,0,94,1,141,1,110,5,165,0,140,0,210,2,140,17,210
229,999.99,7.19,7.19,999.99,3.28,3.28,4.62,17.88,3.07,19.88,15.04,10.99,999.99,6,180,0,83,9,270,1,125,0,86,0,129,2,102,3,153,0,140,0,210,47,140,77,210
230,999.99,10.46,10.46,8.07,1.13,2.95,3.25,7.82,2.00,5.84,6.31,5.51,999.99,21,180,1,83,9,270,1,125,0,86,0,129,1,102,0,153,0,140,0,210,3,140,1,210
231,999.99,999.99,999.99,999.99,31.85,31.85,19.04,76.66,12.79,76.66,45.72,41.25,999.99,5,235,0,110,4,353,0,165,0,94,0,141,2,86,2,129,0,185,0,280,9,185,8,280
232,999.99,145.24,145.24,999.99,2.93,2.93,22.89,37.53,7.75,34.48,65.43,999.99,999.99,14,180,1,83,2,270,0,125,0,102,0,153,2,86,0,129,0,185,0,280,8,185,1,280
233,999.99,999.99,999.99,999.99,22.16,22.16,24.98,209.28,9.68,214.07,87.09,75.96,999.99,9,180,1,83,6,270,1,125,0,94,1,141,28,102,26,153,0,185,1,280,210,185,194,280
234,999.99,999.99,999.99,999.99,10.49,10.49,87.13,36.72,18.81,43.71,64.92,32.25,999.99,1,180,0,83,2,270,0,125,0,110,0,165,2,86,7,129,0,185,0,280,12,185,40,280
235,999.99,999.99,999.99,999.99,999.99,999.99,12.66,67.84,10.80,63.56,30.90,33.79,999.99,12,180,1,83,4,270,1,125,6,94,0,141,26,86,14,129,15,140,0,210,84,140,47,210
236,999.99,999.99,999.99,999.99,999.99,999.99,131.20,94.13,32.91,95.34,999.99,999.99,999.99,0,180,0,83,0,270,0,125,2,86,4,129,1,86,2,129,16,140,26,210,3,140,6,210
237,999.99,999.99,999.99,999.99,1.87,1.87,16.69,143.95,6.14,154.31,53.91,46.72,999.99,14,180,0,83,19,270,1,125,0,102,4,153,32,102,57,153,0,140,11,210,98,140,175,210
238,999.99,235.17,235.17,999.99,7.41,7.41,39.34,22.40,6.62,26.20,75.40,32.07,999.99,3,180,0,83,7,270,1,125,1,110,6,165,8,94,20,141,5,140,29,210,21,140,55,210
240,999.99,999.99,999.99,999.99,19.16,19.16,40.32,53.66,7.74,53.66,53.86,28.36,999.99,4,235,0,110,3,353,0,165,0,102,0,153,8,110,7,165,0,185,0,280,17,185,15,280
241,999.99,999.99,999.99,999.99,999.99,999.99,13.14,121.70,12.48,94.40,80.46,999.99,999.99,21,235,1,110,1,353,0,165,116,94,13,141,42,86,7,129,204,140,23,210,889,140,156,210
242,999.99,999.99,999.99,999.99,7.41,7.41,99.91,901.43,48.38,824.17,999.99,999.99,999.99,4,235,0,110,2,353,0,165,0,86,0,129,13,102,10,153,0,185,0,280,252,185,190,280
243,999.99,999.99,999.99,999.99,999.99,999.99,52.07,182.15,83.23,128.82,86.20,999.99,999.99,3,235,0,110,0,353,0,165,0,102,0,153,1,86,0,129,0,185,0,280,11,185,0,280
244,999.99,999.99,999.99,999.99,23.24,23.24,99.66,164.66,17.40,154.59,999.99,999.99,999.99,1,180,0,83,0,270,0,125,2,102,0,153,2,102,1,153,18,185,4,280,33,185,8,280
245,999.99,999.99,999.99,999.99,9.97,9.97,7.51,6.92,4.10,7.12,11.27,9.01,999.99,6,180,0,83,6,270,0,125,2,102,3,153,7,86,7,129,13,140,18,210,38,140,36,210
246,999.99,999.99,999.99,12.45,5.15,5.15,37.08,23.33,3.78,21.46,31.93,17.04,999.99,1,180,0,83,3,270,0,125,0,86,0,129,1,86,3,129,0,140,1,210,7,140,29,210
247,999.99,104.31,104.31,999.99,44.09,44.09,35.18,239.53,24.54,231.65,74.56,68.49,999.99,5,180,0,83,3,270,0,125,0,102,0,153,9,102,6,153,0,140,0,210,74,140,51,210
248,999.99,10.63,10.63,999.99,2.74,2.74,28.21,377.12,9.73,394.42,94.59,38.93,999.99,8,180,1,83,52,270,5,125,0,86,0,129,1,110,10,165,0,140,0,210,0,140,1,210
249,999.99,24.61,24.61,1.82,1.62,4.41,3.90,3.13,1.66,1.67,3.31,2.21,999.99,30,235,1,110,38,353,2,165,0,86,0,129,1,86,2,129,0,185,0,280,0,185,1,280
250,999.99,32.59,32.59,15.77,15.00,16.86,5.53,12.56,3.60,10.50,11.57,9.66,999.99,16,235,1,110,11,353,1,165,28,102,19,153,38,110,25,165,185,185,127,280,135,185,88,280
251,999.99,2.28,2.28,5.59,0.77,0.77,6.86,39.55,3.79,20.82,28.14,25.19,999.99,24,180,2,83,37,270,2,125,0,86,1,129,10,102,15,153,0,185,7,280,141,185,198,280
252,999.99,999.99,999.99,999.99,999.99,999.99,74.80,217.39,19.23,253.55,999.99,93.12,999.99,2,180,0,83,3,270,0,125,0,86,0,129,1,102,3,153,0,185,0,280,10,185,37,280
253,999.99,999.99,999.99,999.99,17.15,17.15,18.79,16.36,12.28,15.90,35.57,28.77,999.99,2,235,0,110,1,353,0,165,0,110,0,165,2,86,1,129,0,185,0,280,46,185,21,280
254,999.99,999.99,999.99,999.99,999.99,999.99,47.09,45.37,9.02,46.31,78.74,54.92,999.99,1,180,0,83,1,270,0,125,0,86,0,129,0,102,0,153,0,140,0,210,0,140,0,210
255,999.99,1.72,1.72,999.99,0.75,0.80,5.89,63.13,3.36,60.59,22.34,2.53,999.99,75,180,2,83,24,270,1,125,0,102,0,153,10,86,3,129,0,140,0,210,127,140,35,210
256,999.99,999.99,999.99,999.99,9.78,9.78,47.07,111.07,10.00,110.17,999.99,999.99,999.99,2,235,0,110,1,353,0,165,0,86,1,129,8,102,4,153,8,185,17,280,83,185,44,280
257,999.99,999.99,999.99,999.99,9.78,9.78,47.07,111.07,10.00,110.17,999.99,999.99,999.99,2,235,0,110,1,353,0,165,0,86,1,129,8,102,4,153,8,185,17,280,83,185,44,280
258,999.99,125.82,125.82,999.99,42.27,42.27,40.01,937.12,30.84,597.72,999.99,999.99,999.99,6,235,0,110,0,353,0,165,0,86,0,129,31,86,0,129,0,185,0,280,266,185,2,280
259,999.99,999.99,999.99,999.99,999.99,999.99,40.47,424.18,13.07,591.97,69.62,61.57,999.99,0,180,0,83,1,270,0,125,0,110,0,165,0,94,1,141,0,185,0,280,0,185,2,280
260,999.99,999.99,999.99,999.99,3.66,3.66,220.76,172.61,11.98,230.15,999.99,999.99,999.99,1,235,0,110,12,353,1,165,1,102,11,153,2,102,19,153,4,185,44,280,4,185,40,280
261,999.99,999.99,999.99,999.99,3.58,3.58,27.75,77.59,5.74,81.76,46.82,31.54,999.99,2,180,0,83,4,270,0,125,0,86,1,129,7,94,12,141,1,140,4,210,25,140,43,210
262,999.99,999.99,999.99,999.99,12.86,12.86,16.45,19.28,9.70,15.71,22.45,999.99,999.99,9,180,0,83,1,270,0,125,0,102,0,153,55,110,2,165,2,140,0,210,164,140,7,210
263,999.99,3.78,4.33,999.99,4.46,4.63,3.42,42.21,4.15,39.02,4.87,3.80,999.99,12,180,0,83,3,270,0,125,0,86,0,129,2,86,0,129,0,140,0,210,32,140,3,210
264,999.99,999.99,4689.98,999.99,44.75,44.75,205.53,197.72,24.77,218.54,999.99,999.99,999.99,1,235,0,110,2,353,0,165,0,102,0,153,0,86,0,129,0,185,0,280,3,185,6,280
265,999.99,999.99,999.99,999.99,14.36,14.36,34.71,45.07,7.40,50.41,28.65,24.87,999.99,3,235,0,110,2,353,0,165,0,102,0,153,8,86,10,129,0,185,4,280,115,185,146,280
266,999.99,999.99,999.99,999.99,7.12,7.12,36.72,240.25,10.66,252.14,72.86,35.26,999.99,6,180,0,83,8,270,1,125,0,86,0,129,2,86,3,129,0,140,0,210,29,140,42,210
267,999.99,999.99,999.99,999.99,54.91,54.91,45.19,105.67,11.10,98.58,999.99,78.00,999.99,1,180,0,83,0,270,0,125,0,102,0,153,5,86,0,129,0,185,0,280,36,185,0,280
268,999.99,44.70,44.70,5.30,2.42,2.42,14.29,17.85,3.08,9.83,28.12,24.31,999.99,24,180,1,83,27,270,1,125,0,86,0,129,92,102,146,153,0,140,0,210,589,140,938,210
269,999.99,999.99,999.99,999.99,12.83,12.83,104.22,88.81,9.71,129.35,999.99,999.99,999.99,0,180,0,83,2,270,0,125,0,86,3,129,0,86,9,129,0,140,84,210,0,140,101,210
270,999.99,999.99,999.99,999.99,4.28,4.28,11.11,161.60,7.85,167.93,26.52,21.03,999.99,7,180,0,83,8,270,1,125,0,102,0,153,6,102,6,153,0,185,0,280,17,185,19,280
271,999.99,999.99,999.99,999.99,5.67,5.67,95.51,499.19,13.71,531.69,999.99,95.01,999.99,5,235,0,110,16,353,1,165,0,86,0,129,2,94,9,141,0,140,0,210,0,140,1,210
272,999.99,999.99,999.99,999.99,919.68,919.68,33.42,92.03,19.85,92.03,95.97,78.97,999.99,5,235,0,110,4,353,0,165,0,102,0,153,2,86,1,129,0,185,0,280,41,185,32,280
